player,team,distance,angle,under_pressure,follows_dribble,one_on_one,first_time,defenders_between,Corner,Free Kick,Open Play,Penalty,Backheel,Diving Header,Half Volley,Lob,Normal,Overhead Kick,Volley,Head,Other,preferred_foot,not_preferred_foot,goal
Philippe Coutinho Correia,Barcelona,26.518861212352242,0.2711591661602231,0,0,0,1,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
Andrés Iniesta Luján,Barcelona,24.2689101527036,0.2526488959405604,0,0,0,1,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
Lionel Andrés Messi Cuccittini,Barcelona,19.93238570768687,0.34925496526714284,0,0,0,1,5.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
Sergio Busquets i Burgos,Barcelona,11.088733020503291,0.43745087577981023,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Lionel Andrés Messi Cuccittini,Barcelona,8.405355435673137,0.5504191669572496,0,0,0,1,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
Philippe Coutinho Correia,Barcelona,20.401225453388825,0.324314500228143,0,0,0,0,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,19.404123273160277,0.3727867235237765,0,0,0,1,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Andrés Iniesta Luján,Barcelona,25.690659781329085,0.22373273071970498,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Jordi Alba Ramos,Barcelona,18.16039647144302,0.24484450417638148,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Luis Alberto Suárez Díaz,Barcelona,28.440112517358294,0.20681480069993852,0,0,0,0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Gerard Piqué Bernabéu,Barcelona,10.430723848324243,0.6734900695934145,0,0,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Ivan Rakitić,Barcelona,10.0,0.701714016520786,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Luis Alberto Suárez Díaz,Barcelona,15.220052562327112,0.388389793345617,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Philippe Coutinho Correia,Barcelona,27.320688131890094,0.2248143210825224,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
Ivan Rakitić,Barcelona,24.96577657514382,0.21276751255822415,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Gerard Piqué Bernabéu,Barcelona,10.492378186092987,0.662261461298636,0,0,0,1,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
Lionel Andrés Messi Cuccittini,Barcelona,11.423659658795868,0.5541519075537922,1,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Aritz Elustondo Irribaria,Real Sociedad,17.042593699317017,0.31181853359181605,1,0,0,1,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
Juan Miguel Jiménez López,Real Sociedad,23.075528162969533,0.26441415038190097,0,0,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Mikel Oyarzabal Ugarte,Real Sociedad,15.877342346879093,0.4235209730344889,0,0,0,1,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
Mikel Oyarzabal Ugarte,Real Sociedad,16.00312469488381,0.3121625008568865,0,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Theo Bernard François Hernández,Real Sociedad,16.57105910918189,0.22587562404070222,0,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Juan Miguel Jiménez López,Real Sociedad,13.918692467326093,0.459810951475826,0,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Juan Miguel Jiménez López,Real Sociedad,10.149384217773997,0.689800841502445,0,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Mikel Merino Zazón,Real Sociedad,33.35655857548857,0.21567361089318618,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Juan Miguel Jiménez López,Real Sociedad,10.113357503816426,0.33300640557811645,0,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Willian José da Silva,Real Sociedad,7.653757247260978,0.8688740442662115,0,0,0,1,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
Mikel Oyarzabal Ugarte,Real Sociedad,11.788977903109332,0.5145811309469934,1,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Willian José da Silva,Real Sociedad,10.601886624558853,0.6647366819488534,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Rubén Pardo Gutiérrez,Real Sociedad,30.9594896598765,0.2046664921429846,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Luca Sangalli Fuentes,Real Sociedad,21.211553455605276,0.3415580766080405,0,0,0,1,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
Juan Miguel Jiménez López,Real Sociedad,11.289375536317317,0.5381171157010561,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
Luca Sangalli Fuentes,Real Sociedad,34.78289809662214,0.20919141172426853,1,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Mikel Oyarzabal Ugarte,Real Sociedad,15.654072952429988,0.44003399071077864,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Antoine Griezmann,Real Sociedad,31.951369297731205,0.2263703002401983,0,0,0,0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Carlos Alberto Vela Garrido,Real Sociedad,20.814658296498653,0.3072609126548871,0,0,0,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
Mikel González de Martín Martínez,Real Sociedad,12.587295182047649,0.42634591836873653,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Carlos Alberto Vela Garrido,Real Sociedad,16.41493222648209,0.43840859976217683,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Carlos Alberto Vela Garrido,Real Sociedad,14.993331851193046,0.4735647301147203,0,0,0,1,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
Sergio Canales Madrazo,Real Sociedad,27.60615873315228,0.233254021525005,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Antoine Griezmann,Real Sociedad,12.46515142306743,0.2181582104802024,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Mikel González de Martín Martínez,Real Sociedad,4.002499219237905,1.4791246048799427,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Antoine Griezmann,Real Sociedad,14.869095466772686,0.40607939886593913,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
David Zurutuza Veillet,Real Sociedad,9.200000000000003,0.7572618208881154,0,0,0,1,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
Carlos Alberto Vela Garrido,Real Sociedad,11.67647206993619,0.5501072731967593,1,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Carlos Alberto Vela Garrido,Real Sociedad,10.16070863670443,0.4546839800316369,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Sergio Canales Madrazo,Real Sociedad,16.31103920662322,0.38782150094071466,0,0,0,1,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Íñigo Martínez Berridi,Real Sociedad,10.916501271011693,0.3081945042903541,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Markel Bergara Larrañaga,Real Sociedad,11.610770861575041,0.6062340449325994,0,0,0,1,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
Rubén Pardo Gutiérrez,Real Sociedad,23.574774654278254,0.2997508316288683,0,0,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Alfreð Finnbogason,Real Sociedad,18.689301752607026,0.3681430330707824,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Xabier Prieto Argarate,Real Sociedad,10.689246933250258,0.34166039767107137,1,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
David Zurutuza Veillet,Real Sociedad,10.16070863670443,0.6836655080437536,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Íñigo Martínez Berridi,Real Sociedad,16.400304875214978,0.4391302183744725,0,0,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Mikel Oyarzabal Ugarte,Real Sociedad,24.284357104934855,0.27011404674052975,0,0,0,1,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
Xabier Prieto Argarate,Real Sociedad,5.798275605729686,0.9778184721574303,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Xabier Prieto Argarate,Real Sociedad,7.60591874792257,0.77094954180455,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Carlos Alberto Vela Garrido,Real Sociedad,13.245754036671523,0.37834602336690576,0,0,0,0,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
Íñigo Martínez Berridi,Real Sociedad,25.041565446273523,0.20235293435607213,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Mikel Oyarzabal Ugarte,Real Sociedad,22.42699266508999,0.3231774000972035,0,0,0,0,5.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
Willian José da Silva,Real Sociedad,9.588534820294496,0.7246670730759666,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Carlos Alberto Vela Garrido,Real Sociedad,10.340696301506977,0.6736740365515965,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Willian José da Silva,Real Sociedad,16.98146047900474,0.404909693770797,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
Íñigo Martínez Berridi,Real Sociedad,35.17740752244259,0.19138465927380893,0,0,0,0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Yuri Berchiche Izeta,Real Sociedad,21.74626404695758,0.17501616997101174,0,0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Carlos Alberto Vela Garrido,Real Sociedad,24.267055857684916,0.2586397564100241,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Carlos Alberto Vela Garrido,Real Sociedad,21.592822881689184,0.3344717168203102,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Esteban Félix Granero Molina,Real Sociedad,24.55218931174978,0.29536786884250016,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Esteban Félix Granero Molina,Real Sociedad,18.467809832245944,0.3726793383225641,0,0,0,1,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Esteban Félix Granero Molina,Real Sociedad,13.790576492663389,0.2935348434244716,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Sergio Canales Madrazo,Real Sociedad,18.067650649710938,0.18492876862526522,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Carlos Martínez Díez,Real Sociedad,37.3121963974248,0.149646932845487,0,0,0,1,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
Íñigo Martínez Berridi,Real Sociedad,12.831601614763455,0.5404941666052615,1,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Gonzalo Castro Irizábal,Real Sociedad,29.277465737320917,0.21274619464431546,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Xabier Prieto Argarate,Real Sociedad,7.558438992278765,0.8781399476232397,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Alberto De La Bella Madureño,Real Sociedad,31.52919282189127,0.220289070909879,0,0,0,1,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Íñigo Martínez Berridi,Real Sociedad,25.759852484049667,0.2544352728225052,0,0,0,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Mikel Oyarzabal Ugarte,Real Sociedad,11.574109036984229,0.5888274983547014,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
Asier Illarramendi Andonegi,Real Sociedad,29.024300163828244,0.24154077379191774,0,0,0,1,7.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
Carlos Alberto Vela Garrido,Real Sociedad,22.555043781824057,0.3036056825349067,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Alberto De La Bella Madureño,Real Sociedad,12.756174975281585,0.39061553160181683,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Mikel Oyarzabal Ugarte,Real Sociedad,25.201785651020845,0.2884197336949964,0,0,0,1,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
Rubén Pardo Gutiérrez,Real Sociedad,24.33926868252208,0.29690274723500415,1,0,0,0,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
Sergio Canales Madrazo,Real Sociedad,28.58706000973168,0.23162441215126703,0,0,0,0,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
